"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Zona del Euro","EMU","Personas desempleadas con educación avanzada (% del desempleo total)","SL.UEM.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.34890496272089","9.21399088072082","8.96078288106635","8.76782812350043","8.30480273381918","8.04789839221593","7.18204966491265","6.23850595542709","5.24634159951446","5.57746578626355","5.74346855800685","5.93486009642564","5.81229323136978","5.16804751128276","4.72828736478842","4.71514314492319","6.25867269445248","7.16421988438586","7.93262183013436","9.49016840735281","10.435977152703","9.63048331168012","8.86057357816698","7.90639599429992","7.07053029738749","6.33965975948085","5.98790339109508","6.30626130601481","6.03120247921039","5.10356815946848","4.90350209354923",
"Eritrea","ERI","Personas desempleadas con educación avanzada (% del desempleo total)","SL.UEM.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"España","ESP","Personas desempleadas con educación avanzada (% del desempleo total)","SL.UEM.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.883","16.011","18.181","17.832","17.102","16.235","15.28","12.754","10.854","7.82","8.692","8.236","8.271","6.726","6.228","5.304","6.498","9.568","11.71","13.012","14.984","16.566","14.774","13.374","11.703","10.343","8.816","8.67","9.859","9.368","7.903","7.38",
"Estonia","EST","Personas desempleadas con educación avanzada (% del desempleo total)","SL.UEM.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.89","","7.275","5.008","5.929","5.09","7.943","5.06","5.21","6.358","4.128","3.287","2.362","2.94","6.23","9.434","8.126","6.129","5.796","4.757","3.969","3.899","3.248","3.518","2.823","4.757","3.445","3.654","3.564",
"Etiopía","ETH","Personas desempleadas con educación avanzada (% del desempleo total)","SL.UEM.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.388","","","","","","8.048","","","","","","","","5.483","","","","","","","","10.561","","",
"Unión Europea","EUU","Personas desempleadas con educación avanzada (% del desempleo total)","SL.UEM.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.61642680816255","7.97553083642829","7.80748478765323","7.37085360770902","7.15711385601407","6.49864367965214","5.74117669786512","5.28639787128369","5.74320762640794","5.86997531795804","5.88569591201856","5.77909265871411","5.10884567964002","4.4881215743773","4.40880475925659","5.87496880749728","6.67839127042577","7.30694033281695","8.65666180237596","9.49370296647067","8.77526427074986","8.04790391796685","7.21545071797738","6.4726954031313","5.82888407118928","5.51617161070594","5.80800980766327","5.51927227095993","4.64725155600642","4.48615190924374",
"Frágiles y situaciones de conflicto afectados","FCS","Personas desempleadas con educación avanzada (% del desempleo total)","SL.UEM.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finlandia","FIN","Personas desempleadas con educación avanzada (% del desempleo total)","SL.UEM.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.34","6.811","5.994","6.361","4.841","5.211","4.28","4.043","4.168","4.875","4.542","3.456","3.372","3.45","4.141","4.592","3.859","4.005","4.402","5.016","6.395","5.804","5.637","4.345","4.021","4.515","4.598","3.915","3.978",
"Fiji","FJI","Personas desempleadas con educación avanzada (% del desempleo total)","SL.UEM.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.763","","","1.47","","5.022","","","","","","","",
"Francia","FRA","Personas desempleadas con educación avanzada (% del desempleo total)","SL.UEM.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.667","7.379","7.419","7.337","7.501","7.287","6.853","5.546","4.848","5.486","5.84","6.421","6.398","6.183","5.784","4.851","5.877","5.616","5.7","5.693","6.255","6.314","6.3","5.696","5.224","5.435","5.102","5.206","5.321","4.733","4.956",
"Islas Feroe","FRO","Personas desempleadas con educación avanzada (% del desempleo total)","SL.UEM.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia (Estados Federados de)","FSM","Personas desempleadas con educación avanzada (% del desempleo total)","SL.UEM.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.863","","","","","","","","","",
