"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Europa y Asia central","ECS","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","731.852758346389","722.935775832676","741.205729485398","763.346598284589","751.845861545459","788.31879709775","769.787672396926","872.496040097142","820.776223401776","828.592349981174","834.651942161557","894.40815583694","850.817976318691","870.547050634557","","","","","","",
"Ecuador","ECU","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.70637","18.81572","29.8712","59.10345","68.55641","77.20072","83.49435","78.56133","89.95827","","","","","","","","","",
"Egipto, República Árabe de","EGY","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","174.48075","208.85006","243.66857","250.81791","259.76806","267.15345","272.8024","351.62174","343.94633","336.64648","371.19492","369.55568","","","","","",
"Zona del Euro","EMU","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","914.627832613665","","","","","","","","1175.62398045354","1178.80957993273","1280.04689202057","1326.56287052456","1331.80331288714","1386.43674277428","1385.05757135946","1511.2159467127","","1556.45054472948","","1627.20228369847","","1680.69931473593","","","","","","",
"Eritrea","ERI","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"España","ESP","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","433.01054","447.72996","482.91658","583.19884","627.61921","688.78012","724.63027","851.66246","874.44348","906.50375","1002.53831","1108.12071","1124.66762","1242.57343","1293.31531","1243.61145","1232.99904","1210.76203","1163.05227","1189.6445","1189.22255","1264.92042","","","","","","",
"Estonia","EST","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","538.98428","534.26833","378.8117","339.14624","378.95991","417.36197","479.6251","418.25017","575.08617","598.82645","617.87679","625.68528","680.8793","662.04266","708.90951","802.08512","676.14947","675.11832","710.21109","654.84807","","","","","","",
"Etiopía","ETH","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.20351","","12.12281","","","16.44227","","","33.09298","","","","33.25717","","","","","","",
"Unión Europea","EUU","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","818.117650461742","","","","","","","","973.65277925665","1002.11028993548","1081.65283766853","1138.76340727591","1099.25209762982","1190.11082740578","1169.73434641871","1308.72410743165","1281.83134240975","1311.99397794923","1321.85477060288","1374.84737610174","1342.79867077926","1420.49425247706","","","","","","",
"Frágiles y situaciones de conflicto afectados","FCS","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finlandia","FIN","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Francia","FRA","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1753.19275","1720.73252","1861.92102","1825.85921","1861.63937","1895.0048","1882.38567","1876.40812","1874.23047","1836.13681","1809.34158","1798.3546","1804.90705","1805.54395","","","","","","",
"Islas Feroe","FRO","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","864.39534","","","","","","","","","","","","","","","","","","","","",
"Micronesia (Estados Federados de)","FSM","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabón","GAB","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Reino Unido","GBR","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","688.25524","725.70233","853.49869","894.86867","918.9098","934.29414","1140.06267","1061.34473","1188.21523","1255.49029","1349.98182","1305.4251","","","","","","","",
