"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"India","IND","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49721","62919","70303","60813","86645","97405","103078","91841","69841","80546","93714","107492","117834","128565","142000","167606","173114","",
"No clasificado","INX","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irlanda","IRL","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19075","18526","14590","13145","13793","14322","13774","15326","17547","19207","20754","22048","22217","22561","21679","25282","21263","",
"Irán, República Islámica del","IRN","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36158","","","",
"Iraq","IRQ","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3842","3585","5381","4786","2603","2017","2529","3140","1996","1841","2054","2826","2398","2547","1984","2437","3037","",
"Islandia","ISL","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3234","3699","2598","2651","1639","1715","1781","1963","2063","2385","2683","2588","2312","2214","2501","3231","3052","",
"Israel","ISR","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14035","15680","14607","14462","16276","15833","14246","14201","15409","16587","17624","17213","17456","17303","16898","","","",
"Italia","ITA","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87113","90950","87665","83042","87415","80028","75646","83470","91583","99983","102135","110756","114939","110049","93103","113323","106479","",
"Jamaica","JAM","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1721","1775","1834","1719","1691","1598","1654","1582","1463","1806","2129","2335","2673","3528","3422","4331","4818","",
"Jordania","JOR","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2387","2191","2513","2895","3286","3759","4141","4442","4356","3654","3659","4175","3499","3078","2778","","","",
"Japón","JPN","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3450","6187","5503","5884","7269","9246","11031","14729","19972","22387","23944","27442","29243","30733","33411","37275","37312","",
"Kazajstán","KAZ","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12361","19739","13935","3240","707","14223","15404","19601","15072","10682","21583","28004","23464","32906","41211","","","",
"Kenya","KEN","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37733","44381","42085","49037","","","",
"Kirguistán","KGZ","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3211","2906","3721","3161","2905","3433","3379","4035","4100","4499","4936","","","","","","","",
"Camboya","KHM","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1670","2826","2744","2003","2572","3104","3385","2986","3850","4417","4238","5432","7007","9605","5824","","","",
"Kiribati","KIR","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","2","3","4","3","5","2","2","3","4","4","2","","","","","",
"Saint Kitts y Nevis","KNA","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","398","341","376","285","305","197","202","230","224","210","126","146","262","106","104","","","",
"Corea, República de","KOR","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50289","53227","50505","56337","60312","65110","74162","75574","84697","93768","96155","","","","","126487","113180","",
"Kuwait","KWT","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3289","3408","2391","850","887","967","1080","1373","1903","3449","5370","9679","18157","21926","10603","","","",
"América Latina y el Caribe (excluido altos ingresos)","LAC","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República Democrática Popular Lao","LAO","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","173","149","209","212","215","203","223","263","315","427","901","699","","","",
"Líbano","LBN","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","30","34","39","21","31","32","58","84","73","124","73","",
"Libia","LBY","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Santa Lucía","LCA","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","484","579","582","427","399","369","379","237","307","367","332","322","350","308","244","","","",
"América Latina y el Caribe","LCN","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Países menos desarrollados: clasificación de las Naciones Unidas","LDC","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Países de ingreso bajo","LIC","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","7","12","20","24","30","29","29","34","127","163","313","58","536","505","",
"Sri Lanka","LKA","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4321","4062","6110","7662","6975","5788","6674","7583","8060","9474","10510","","","18105","17447","",
"Países de ingreso mediano bajo","LMC","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ingreso mediano y bajo","LMY","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","875","1042","1397","1501","1720","1575","1795","2032","1933","2572","2301","2443","3725","2872","1981","","","",
"avanzada del dividendo demográfico","LTE","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lituania","LTU","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5307","6578","5432","5399","6522","7799","10976","8057","8481","6184","6352","6578","6072","5909","5305","5875","5334","",
"Luxemburgo","LUX","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3567","4397","1919","5127","5937","6777","6642","6207","6636","7309","8452","7965","10101","8506","",
"Letonia","LVA","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11375","12080","9083","7264","12033","16948","15805","15421","14071","12619","10379","9416","9939","9637","8261","8532","7929","",
"Región Administrativa Especial de Macao, China","MAC","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isla de San Martín (parte francesa)","MAF","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Marruecos","MAR","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17880","25057","26905","27491","28100","30371","33140","33473","35012","36086","39253","40245","45680","50193","54728","72010","63229","",
"Mónaco","MCO","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República de Moldova","MDA","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5220","6060","5715","4184","4126","4510","4442","1710","4917","4762","4605","5271","4849","5001","4816","5820","5437","",
"Madagascar","MDG","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1557","1429","1424","1749","1737","2032","1602","1769","1929","",
"Maldivas","MDV","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","910","1015","1073","893","755","823","765","720","1063","1184","1252","1262","1092","1285","1153","1380","1627","",
"Oriente Medio y Norte de África","MEA","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"México","MEX","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22116","26337","27226","38581","45321","44786","31028","42562","43617","46174","45256","82948","83903","84320","68114","69881","75242","",
"Islas Marshall","MHL","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","",
" Ingreso mediano","MIC","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia del Norte","MKD","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8000","10000","9742","8084","6719","6016","5387","5448","5220","5784","5681","5433","5273","5678","5261","6454","6478","",
"Malí","MLI","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","312","864","532","1501","1772","1709","1558","2382","1330","3151","4033","2741","","","",
"Malta","MLT","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2380","2663","2740","2582","3005","3325","3936","4477","5014","5372","5125","5276","5756","4172","3396","3261","2756","",
"Myanmar","MMR","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","530","538","704","757","1186","1944","3078","4076","4521","4765","6663","7558","14051","","","","","",
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3051","4276","3399","2334","2370","2356","2491","2900","3080","3013","2818","3182","4694","4131","3270","","","",
"Mongolia","MNG","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13199","12335","10568","8111","9447","11446","11271","12803","12931","11027","9994","12323","11544","12120","11605","13860","15488","",
"Mariana","MNP","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2595","3168","3607","3554","3300","4699","3925","","","",
"Mauritania","MRT","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","994","1122","959","","","","","",
"Mauricio","MUS","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7435","8888","9012","6631","7442","7239","6818","6353","7091","7845","8788","8757","8285","7588","6312","6974","8584","",
"Malawi","MWI","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","420","628","797","619","","","","","","","","","","","","","","",
"Malasia","MYS","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38271","43299","41631","41447","44136","45452","45402","47719","51516","48555","46639","52100","51732","50946","47840","49048","51887","",
"América del Norte","NAC","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","674","711","981","877","747","829","1053","1044","1112","1226","1409","1140","2850","1155","852","1028","1153","",
"Nueva Caledonia","NCL","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Níger","NER","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","762","759","931","","","","","",
"Nigeria","NGA","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34531","46240","64017","65089","65074","72396","81144","74391","71941","70441","75380","78540","86309","90748","97988","129980","136961","",
"Nicaragua","NIC","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Países Bajos","NLD","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31509","31981","33084","33284","34777","","39055","",
"Noruega","NOR","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34849","20395","17379","12845","13956","16250","25615","26297","25888","26709","27920","29892","29963","30264","33130","37380","32439","",
"Nepal","NPL","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5596","7178","8510","9893","9750","10000","10456","9359","11971","12446","17222","19268","24088","18085","25859","","","",
"Nauru","NRU","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nueva Zelandia","NZL","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67859","70375","53431","48332","45129","42271","43904","45446","48949","52379","58183","57963","56417","53122","58399","64791","54348","",
"Miembros OCDE","OED","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Omán","OMN","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2516","3815","4345","3646","3811","5116","5091","4481","3538","6716","7666","5807","5425","6503","5804","","","",
"Otros Estados pequeos","OSS","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistán","PAK","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3973","3181","3246","2271","2717","3174","3733","3660","4409","5083","6437","9350","12560","15956","19817","25433","26901","",
"Panamá","PAN","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30203","29488","26608","19734","15568","13204","14069","10136","14734","13048","",
"Perú","PER","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37617","47372","55466","55652","60311","71426","75400","74911","74626","79606","75911","79593","80029","88799","83431","105014","104701","",
"Filipinas","PHL","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13325","12285","13470","11435","11714","17495","18515","20231","21066","21453","22412","24379","20092","21835","15161","15396","25421","",
"Palau","PLW","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua Nueva Guinea","PNG","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3881","3866","4109","","","",
"Polonia","POL","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13338","14248","13184","14780","18669","20070","25313","30371","30709","40805","44141","39416","37281","40617","42135","53979","53717","",
"previa al dividendo demográfico","PRE","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4811","5564","5793","8477","10352","11218","","","",
"Corea, República Popular Democrática de","PRK","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31849","34720","31324","28381","28501","31896","27803","32081","31860","34120","33651","37571","43114","46880","36076","39896","46119","",
"Paraguay","PRY","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","355","486","653","242","412","568","473","240","1453","3072","",
"Ribera Occidental y Gaza","PSE","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estados pequeos de las Islas del Pacfico","PSS","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"posterior al dividendo demográfico","PST","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Polinesia Francesa","PYF","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3697","4190","4365","4033","5068","6067","5784","5986","7196","5619","11535","14082","14824","","","","","",
"Rumania","ROU","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92979","102745","100646","56690","51859","65842","61542","60292","56381","64417","73889","98405","94244","94869","78419","103019","113931","",
"Federación de Rusia","RUS","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","419318","403914","415693","257170","258327","157281","397952","398782","427388","456046","433464","390299","317475","281834","214895","221776","240458","",
"Rwanda","RWA","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","247","314","430","1310","3641","6039","8511","9291","9998","9887","10099","10005","10547","12552","16105","","","",
"Asia meridional","SAS","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arabia Saudita","SAU","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3421","4332","5264","5502","6221","7351","9111","9864","10972","11933","11589","12396","13817","17077","15897","22382","23297","",
"Sudán","SDN","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2256","5520","3897","4965","3779","3839","3890","4158","2596","4282","6965","7520","8465","8340","8833","12657","12455","",
"Singapur","SGP","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19575","23850","23544","24234","27483","29781","31531","34766","38306","34076","35020","37172","43050","43762","42402","45351","46617","",
"Islas Salomón","SLB","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","47","45","38","85","97","109","115","137","187","199","333","444","","","","","",
"Sierra Leona","SLE","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","333","375","555","688","905","831","1069","1046","682","986","1082","1233","1980","","","","","",
"El Salvador","SLV","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1873","2030","1828","1772","1858","1781","1856","1989","2082","2158","2218","2149","2361","2617","1771","","","",
"San Marino","SMR","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1500","1300","800","900","800","2450","2700","",
"Serbia","SRB","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11000","11286","10875","9697","9219","8246","8476","8530","8053","7904","8263","8639","8667","9008","9003","9478","11110","",
"África al sur del Sahara (excluido altos ingresos)","SSA","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudán del Sur","SSD","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","333","1176","3221","2505","937","4459","4430","3627","1961","759","1765","","","","","","","",
"África al sur del Sahara","SSF","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pequeños Estados","SST","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Santo Tomé y Príncipe","STP","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","292","316","315","360","298","266","264","268","","","",
"Suriname","SUR","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114","109","169","142","214","400","583","592","495","412","523","860","890","946","892","","1147","",
"República Eslovaca","SVK","Nuevas empresas registradas (número)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13499","16004","17603","15805","17519","19003","19950","26749","12884","12445","18072","19813","19723","20566","18969","19255","20035","",
